Country,Stock,Year,D1
Jordan,JORDAN DAIRY (~U$),2019,0.95596921815474
Jordan,JORDAN DAIRY (~U$),2020,0.6687251270292268
Jordan,JORDAN DAIRY (~U$),2021,0.8399206798214064
Jordan,JORDAN DAIRY (~U$),2022,0.9794036097259584
Jordan,JORDAN DUTY FREE SHOPS (~U$),2006,0.9935495145254336
Jordan,JORDAN DUTY FREE SHOPS (~U$),2007,0.8802163128604246
Jordan,JORDAN DUTY FREE SHOPS (~U$),2008,0.2915635507964552
Jordan,JORDAN DUTY FREE SHOPS (~U$),2009,0.9032308521261212
Jordan,JORDAN DUTY FREE SHOPS (~U$),2010,0.8453293906639309
Jordan,JORDAN DUTY FREE SHOPS (~U$),2011,0.8375239502631878
Jordan,JORDAN DUTY FREE SHOPS (~U$),2012,0.7183710581052745
Jordan,JORDAN DUTY FREE SHOPS (~U$),2013,0.9977655003403346
Jordan,JORDAN DUTY FREE SHOPS (~U$),2014,0.9742725390889336
Jordan,JORDAN DUTY FREE SHOPS (~U$),2015,0.7921305625538987
Jordan,JORDAN DUTY FREE SHOPS (~U$),2016,0.5105207450855815
Jordan,JORDAN DUTY FREE SHOPS (~U$),2017,0.1031541565263961
Jordan,JORDAN DUTY FREE SHOPS (~U$),2018,0.1543593233862322
Jordan,JORDAN DUTY FREE SHOPS (~U$),2019,0.0945370562588822
Jordan,JORDAN DUTY FREE SHOPS (~U$),2020,0.9157557346845764
Jordan,JORDAN DUTY FREE SHOPS (~U$),2021,0.8879639293645409
Jordan,JORDAN DUTY FREE SHOPS (~U$),2022,0.9948041314202491
Jordan,JORDAN ELECTRIC POWER (~U$),2006,0.7955616049845771
Jordan,JORDAN ELECTRIC POWER (~U$),2007,0.1403108323589422
Jordan,JORDAN ELECTRIC POWER (~U$),2008,0.0360326015327362
Jordan,JORDAN ELECTRIC POWER (~U$),2009,0.2347621797911503
Jordan,JORDAN ELECTRIC POWER (~U$),2010,0.2978969816382153
Jordan,JORDAN ELECTRIC POWER (~U$),2011,0.1580639921936222
Jordan,JORDAN ELECTRIC POWER (~U$),2012,0.3848319678964157
Jordan,JORDAN ELECTRIC POWER (~U$),2013,0.4501251452595823
Jordan,JORDAN ELECTRIC POWER (~U$),2014,0.716064540369659
Jordan,JORDAN ELECTRIC POWER (~U$),2015,0.8709853990594185
Jordan,JORDAN ELECTRIC POWER (~U$),2016,0.999991404800334
Jordan,JORDAN ELECTRIC POWER (~U$),2017,0.7711387643229163
Jordan,JORDAN ELECTRIC POWER (~U$),2018,0.1605198633812082
Jordan,JORDAN ELECTRIC POWER (~U$),2019,0.1037115925493163
Jordan,JORDAN ELECTRIC POWER (~U$),2020,0.8661822357030577
Jordan,JORDAN ELECTRIC POWER (~U$),2021,0.9785428949081
Jordan,JORDAN ELECTRIC POWER (~U$),2022,0.9838082191376326
Jordan,JORDAN FRENCH INSURANCE (~U$),2006,0.4651366726246769
Jordan,JORDAN FRENCH INSURANCE (~U$),2007,0.9855818861993464
Jordan,JORDAN FRENCH INSURANCE (~U$),2008,0.3180217607280825
Jordan,JORDAN FRENCH INSURANCE (~U$),2009,0.1938112220049737
Jordan,JORDAN FRENCH INSURANCE (~U$),2010,0.748894386580484
Jordan,JORDAN FRENCH INSURANCE (~U$),2011,0.9453192435442954
Jordan,JORDAN FRENCH INSURANCE (~U$),2012,0.1256214439306779
Jordan,JORDAN FRENCH INSURANCE (~U$),2013,0.9999952359057462
Jordan,JORDAN FRENCH INSURANCE (~U$),2014,0.8229077411376708
Jordan,JORDAN FRENCH INSURANCE (~U$),2015,0.9991867938707096
Jordan,JORDAN FRENCH INSURANCE (~U$),2016,0.9822663323683068
Jordan,JORDAN FRENCH INSURANCE (~U$),2017,0.9533544340343346
Jordan,JORDAN FRENCH INSURANCE (~U$),2018,0.9958012567835106
Jordan,JORDAN FRENCH INSURANCE (~U$),2019,0.915417155037574
Jordan,JORDAN FRENCH INSURANCE (~U$),2020,0.9204871602930764
Jordan,JORDAN FRENCH INSURANCE (~U$),2021,0.877123084924699
Jordan,JORDAN FRENCH INSURANCE (~U$),2022,0.7512407107794131
Jordan,JORDAN HOTELS TOURISM (~U$),2006,0.4073942770825794
Jordan,JORDAN HOTELS TOURISM (~U$),2007,0.9385605170275516
Jordan,JORDAN HOTELS TOURISM (~U$),2008,0.4771757767739216
Jordan,JORDAN HOTELS TOURISM (~U$),2009,0.9219832155674634
Jordan,JORDAN HOTELS TOURISM (~U$),2010,0.9352673597527186
Jordan,JORDAN HOTELS TOURISM (~U$),2011,0.8530277538242863
Jordan,JORDAN HOTELS TOURISM (~U$),2012,0.7224469905429924
Jordan,JORDAN HOTELS TOURISM (~U$),2013,0.9670206991779112
Jordan,JORDAN HOTELS TOURISM (~U$),2014,0.3975045978723476
Jordan,JORDAN HOTELS TOURISM (~U$),2015,0.6786973643491504
Jordan,JORDAN HOTELS TOURISM (~U$),2016,0.9995868540382908
Jordan,JORDAN HOTELS TOURISM (~U$),2017,0.7386803644247553
Jordan,JORDAN HOTELS TOURISM (~U$),2018,0.9911059180057976
Jordan,JORDAN HOTELS TOURISM (~U$),2019,0.8888031889484921
Jordan,JORDAN HOTELS TOURISM (~U$),2020,0.7780295807361066
Jordan,JORDAN HOTELS TOURISM (~U$),2021,0.866633375335519
Jordan,JORDAN HOTELS TOURISM (~U$),2022,0.9999901036824206
Jordan,JORDAN INDL.RESOURCES (~U$),2006,0.5135123279701534
Jordan,JORDAN INDL.RESOURCES (~U$),2007,0.999454269169934
Jordan,JORDAN INDL.RESOURCES (~U$),2008,0.0566868753781678
Jordan,JORDAN INDL.RESOURCES (~U$),2009,0.2576321638328562
Jordan,JORDAN INDL.RESOURCES (~U$),2010,0.8601130611777268
Jordan,JORDAN INDL.RESOURCES (~U$),2011,0.9443647627347354
Jordan,JORDAN INDL.RESOURCES (~U$),2012,0.1700062903050563
Jordan,JORDAN INDL.RESOURCES (~U$),2013,0.5506163076269013
Jordan,JORDAN INDL.RESOURCES (~U$),2014,0.3034843807064881
Jordan,JORDAN INDL.RESOURCES (~U$),2015,0.8911476589596063
Jordan,JORDAN INDL.RESOURCES (~U$),2016,0.938115222770398
Jordan,JORDAN INDL.RESOURCES (~U$),2017,0.6977681806099454
Jordan,JORDAN INDL.RESOURCES (~U$),2018,0.8493665678457585
Jordan,JORDAN INDL.RESOURCES (~U$),2019,0.564246806836106
Jordan,JORDAN INDL.RESOURCES (~U$),2020,0.1749492608168161
Jordan,JORDAN INDL.RESOURCES (~U$),2021,0.9253625716872288
Jordan,JORDAN INDL.RESOURCES (~U$),2022,0.3959071039351621
Jordan,JORDAN INSURANCE (~U$),2006,0.8894760303427445
Jordan,JORDAN INSURANCE (~U$),2007,0.2639132746396845
Jordan,JORDAN INSURANCE (~U$),2008,0.7887524503626251
Jordan,JORDAN INSURANCE (~U$),2009,0.5368464598423623
Jordan,JORDAN INSURANCE (~U$),2010,0.8554916963678462
Jordan,JORDAN INSURANCE (~U$),2011,0.9754769620659912
Jordan,JORDAN INSURANCE (~U$),2012,0.7599652383340885
Jordan,JORDAN INSURANCE (~U$),2013,0.3687209310436139
Jordan,JORDAN INSURANCE (~U$),2014,0.2358284143813208
Jordan,JORDAN INSURANCE (~U$),2015,0.9304044585928662
Jordan,JORDAN INSURANCE (~U$),2016,0.8690379989376134
Jordan,JORDAN INSURANCE (~U$),2017,0.9847982977631844
Jordan,JORDAN INSURANCE (~U$),2018,0.7771991826055211
Jordan,JORDAN INSURANCE (~U$),2019,0.484611511648115
Jordan,JORDAN INSURANCE (~U$),2020,0.9999959473370212
Jordan,JORDAN INSURANCE (~U$),2021,0.5026649358066166
Jordan,JORDAN INSURANCE (~U$),2022,0.9810719593865136
Jordan,JORDAN INTL.INSURANCE (~U$),2006,0.9043297178563312
Jordan,JORDAN INTL.INSURANCE (~U$),2007,0.3991400777856705
Jordan,JORDAN INTL.INSURANCE (~U$),2008,0.6033349725777952
Jordan,JORDAN INTL.INSURANCE (~U$),2009,0.298123039574535
Jordan,JORDAN INTL.INSURANCE (~U$),2010,0.9196223649554708
Jordan,JORDAN INTL.INSURANCE (~U$),2011,0.7903983608267381
Jordan,JORDAN INTL.INSURANCE (~U$),2012,0.98731480994279
Jordan,JORDAN INTL.INSURANCE (~U$),2013,0.7060691258268086
Jordan,JORDAN INTL.INSURANCE (~U$),2014,0.9913132690336446
Jordan,JORDAN INTL.INSURANCE (~U$),2015,0.8301633400878778
Jordan,JORDAN INTL.INSURANCE (~U$),2016,0.9964819792393762
Jordan,JORDAN INTL.INSURANCE (~U$),2017,0.6326921992586504
Jordan,JORDAN INTL.INSURANCE (~U$),2018,0.9966858183396016
Jordan,JORDAN INTL.INSURANCE (~U$),2019,0.6213106345807125
Jordan,JORDAN INTL.INSURANCE (~U$),2020,0.8345153566397023
Jordan,JORDAN INTL.INSURANCE (~U$),2021,0.8214133183549626
Jordan,JORDAN INTL.INSURANCE (~U$),2022,0.8668237899926325
Jordan,JORDAN INTL.INVESTMENT (~U$),2007,0.5203100444848654
Jordan,JORDAN INTL.INVESTMENT (~U$),2008,0.7493094650099166
Jordan,JORDAN INTL.INVESTMENT (~U$),2009,0.9999872921520097
Jordan,JORDAN INTL.INVESTMENT (~U$),2010,0.9977413035942142
Jordan,JORDAN INTL.INVESTMENT (~U$),2011,0.9946437593116711
Jordan,JORDAN INTL.INVESTMENT (~U$),2012,0.998632405738134
Jordan,JORDAN INTL.INVESTMENT (~U$),2013,0.999891021722566
Jordan,JORDAN INTL.INVESTMENT (~U$),2014,0.7685530779369547
Jordan,JORDAN INTL.INVESTMENT (~U$),2015,0.9984398270160584
Jordan,JORDAN INTL.INVESTMENT (~U$),2016,0.2521245866004885
Jordan,JORDAN INTL.INVESTMENT (~U$),2017,0.6832036934547427
Jordan,JORDAN INTL.INVESTMENT (~U$),2018,0.9602685673550324
Jordan,JORDAN INTL.INVESTMENT (~U$),2019,0.3566746183358621
Jordan,JORDAN INTL.INVESTMENT (~U$),2020,0.4470582447973609
Jordan,JORDAN INTL.INVESTMENT (~U$),2021,0.6828325623215994
Jordan,JORDAN INTL.INVESTMENT (~U$),2022,0.9165667842212876
Jordan,JORDAN INTL.TRDG.CENTER (~U$),2006,0.2459893731734201
Jordan,JORDAN INTL.TRDG.CENTER (~U$),2007,0.9248378771667048
Jordan,JORDAN INTL.TRDG.CENTER (~U$),2008,0.7977893475890545
Jordan,JORDAN INTL.TRDG.CENTER (~U$),2009,0.860636270922631
Jordan,JORDAN INTL.TRDG.CENTER (~U$),2010,0.9448322456528246
Jordan,JORDAN INTL.TRDG.CENTER (~U$),2011,0.9856430751293912
Jordan,JORDAN INTL.TRDG.CENTER (~U$),2012,0.9108186361858118
Jordan,JORDAN INTL.TRDG.CENTER (~U$),2013,0.9251886123094724
Jordan,JORDAN INTL.TRDG.CENTER (~U$),2014,0.9851435769038096
Jordan,JORDAN INTL.TRDG.CENTER (~U$),2015,0.8869903297925009
Jordan,JORDAN INTL.TRDG.CENTER (~U$),2016,0.9020131310715324
Jordan,JORDAN INTL.TRDG.CENTER (~U$),2017,0.9883805762961806
Jordan,JORDAN INTL.TRDG.CENTER (~U$),2018,0.3863068302090006
Jordan,JORDAN INTL.TRDG.CENTER (~U$),2019,0.5917166783495998
Jordan,JORDAN INTL.TRDG.CENTER (~U$),2020,0.9424989236664776
Jordan,JORDAN INTL.TRDG.CENTER (~U$),2021,0.9964289991238862
Jordan,JORDAN INTL.TRDG.CENTER (~U$),2022,0.7752650340092243
Jordan,JORDAN INVESTMENT & TRANSPORT (~U$),2006,0.5349341368293266
Jordan,JORDAN INVESTMENT & TRANSPORT (~U$),2007,0.3159466931930726
Jordan,JORDAN INVESTMENT & TRANSPORT (~U$),2008,0.4984895330401762
Jordan,JORDAN INVESTMENT & TRANSPORT (~U$),2009,0.7352808271292479
Jordan,JORDAN INVESTMENT & TRANSPORT (~U$),2010,0.9496964973128268
Jordan,JORDAN INVESTMENT & TRANSPORT (~U$),2011,0.896240465368093
Jordan,JORDAN INVESTMENT & TRANSPORT (~U$),2012,0.6400646891812061
Jordan,JORDAN INVESTMENT & TRANSPORT (~U$),2013,0.998379972650614
Jordan,JORDAN INVESTMENT & TRANSPORT (~U$),2014,0.9877337727321166
Jordan,JORDAN INVESTMENT & TRANSPORT (~U$),2015,0.6233814270298894
Jordan,JORDAN INVESTMENT & TRANSPORT (~U$),2016,0.970089784016018
Jordan,JORDAN INVESTMENT & TRANSPORT (~U$),2017,0.2267501981255706
Jordan,JORDAN INVESTMENT & TRANSPORT (~U$),2018,0.9796361888105544
Jordan,JORDAN INVESTMENT & TRANSPORT (~U$),2019,
Jordan,JORDAN INVESTMENT & TRANSPORT (~U$),2020,0.9838220564165362
Jordan,JORDAN INVESTMENT & TRANSPORT (~U$),2021,0.9183858300266784
Jordan,JORDAN INVESTMENT & TRANSPORT (~U$),2022,0.8431286066050283
Jordan,JORDAN INVESTMENT TRUST (~U$),2006,0.1697318058575844
Jordan,JORDAN INVESTMENT TRUST (~U$),2007,0.5575190775457532
Jordan,JORDAN INVESTMENT TRUST (~U$),2008,0.3521920340037844
Jordan,JORDAN INVESTMENT TRUST (~U$),2009,0.5914985335574927
Jordan,JORDAN INVESTMENT TRUST (~U$),2010,0.8436571344289882
Jordan,JORDAN INVESTMENT TRUST (~U$),2011,0.9878471943323852
Jordan,JORDAN INVESTMENT TRUST (~U$),2012,0.9651551133759178
Jordan,JORDAN INVESTMENT TRUST (~U$),2013,0.8432463569474445
Jordan,JORDAN INVESTMENT TRUST (~U$),2014,0.8079252873203512
Jordan,JORDAN INVESTMENT TRUST (~U$),2015,0.9773470920673262
Jordan,JORDAN INVESTMENT TRUST (~U$),2016,0.7904699434394536
Jordan,JORDAN INVESTMENT TRUST (~U$),2017,0.6062129951344986
Jordan,JORDAN INVESTMENT TRUST (~U$),2018,0.97371496055288
Jordan,JORDAN INVESTMENT TRUST (~U$),2019,0.470568725216277
Jordan,JORDAN INVESTMENT TRUST (~U$),2020,0.602036021042569
Jordan,JORDAN INVESTMENT TRUST (~U$),2021,0.8671369389166603
Jordan,JORDAN INVESTMENT TRUST (~U$),2022,0.7981371659888209
Jordan,JORDAN ISLAMIC BANK (~U$),2006,0.7656111722918302
Jordan,JORDAN ISLAMIC BANK (~U$),2007,0.144163081721052
Jordan,JORDAN ISLAMIC BANK (~U$),2008,0.1195430778583741
Jordan,JORDAN ISLAMIC BANK (~U$),2009,0.0976322925641646
Jordan,JORDAN ISLAMIC BANK (~U$),2010,0.4810975448459889
Jordan,JORDAN ISLAMIC BANK (~U$),2011,0.7819711732690692
Jordan,JORDAN ISLAMIC BANK (~U$),2012,0.0617837778012391
Jordan,JORDAN ISLAMIC BANK (~U$),2013,0.2075992419848563
Jordan,JORDAN ISLAMIC BANK (~U$),2014,0.7643592192060946
Jordan,JORDAN ISLAMIC BANK (~U$),2015,0.2219872005449396
Jordan,JORDAN ISLAMIC BANK (~U$),2016,0.6279583274792717
Jordan,JORDAN ISLAMIC BANK (~U$),2017,0.9928186023639316
Jordan,JORDAN ISLAMIC BANK (~U$),2018,0.3806109384877828
Jordan,JORDAN ISLAMIC BANK (~U$),2019,0.2319076972288506
Jordan,JORDAN ISLAMIC BANK (~U$),2020,0.3025149696311691
Jordan,JORDAN ISLAMIC BANK (~U$),2021,0.4499330959802794
Jordan,JORDAN ISLAMIC BANK (~U$),2022,0.6953164041068034
Jordan,JORDAN KUWAIT BANK (~U$),2006,0.2406837180962766
Jordan,JORDAN KUWAIT BANK (~U$),2007,0.4057814189144778
Jordan,JORDAN KUWAIT BANK (~U$),2008,0.0520620637731987
Jordan,JORDAN KUWAIT BANK (~U$),2009,0.7201660325906574
Jordan,JORDAN KUWAIT BANK (~U$),2010,0.7905221610690567
Jordan,JORDAN KUWAIT BANK (~U$),2011,0.7351853574958676
Jordan,JORDAN KUWAIT BANK (~U$),2012,0.9649434239489316
Jordan,JORDAN KUWAIT BANK (~U$),2013,0.3412567732828828
Jordan,JORDAN KUWAIT BANK (~U$),2014,0.8280199045224798
Jordan,JORDAN KUWAIT BANK (~U$),2015,0.9975391208960228
Jordan,JORDAN KUWAIT BANK (~U$),2016,0.8370874051288091
Jordan,JORDAN KUWAIT BANK (~U$),2017,0.4634919249913881
Jordan,JORDAN KUWAIT BANK (~U$),2018,0.1159443656581934
Jordan,JORDAN KUWAIT BANK (~U$),2019,0.3577179325844739
Jordan,JORDAN KUWAIT BANK (~U$),2020,0.0995802452712515
Jordan,JORDAN KUWAIT BANK (~U$),2021,0.3911745954901352
Jordan,JORDAN KUWAIT BANK (~U$),2022,0.9993290982075648
Jordan,JORDAN LOAN GTEE.CORP. (~U$),2006,0.8040482502760508
Jordan,JORDAN LOAN GTEE.CORP. (~U$),2007,0.9975051157341516
Jordan,JORDAN LOAN GTEE.CORP. (~U$),2008,0.4543821705825271
Jordan,JORDAN LOAN GTEE.CORP. (~U$),2009,0.4302400979925059
Jordan,JORDAN LOAN GTEE.CORP. (~U$),2010,0.9985268373367536
Jordan,JORDAN LOAN GTEE.CORP. (~U$),2011,0.881223051723839
Jordan,JORDAN LOAN GTEE.CORP. (~U$),2012,0.7901281926640171
Jordan,JORDAN LOAN GTEE.CORP. (~U$),2013,0.9674590091616364
Jordan,JORDAN LOAN GTEE.CORP. (~U$),2014,0.7704569948988862
Jordan,JORDAN LOAN GTEE.CORP. (~U$),2015,0.8321762720951622
Jordan,JORDAN LOAN GTEE.CORP. (~U$),2016,0.8765364238976101
Jordan,JORDAN LOAN GTEE.CORP. (~U$),2017,0.9539915632867032
Jordan,JORDAN LOAN GTEE.CORP. (~U$),2018,0.6174768962904362
Jordan,JORDAN LOAN GTEE.CORP. (~U$),2019,0.5946961992229098
Jordan,JORDAN LOAN GTEE.CORP. (~U$),2020,0.9986806150212106
Jordan,JORDAN LOAN GTEE.CORP. (~U$),2021,0.4919340438705595
Jordan,JORDAN LOAN GTEE.CORP. (~U$),2022,
Jordan,JORDAN MASAKEN FOR LAND & INDUSTRIAL DEVELOPMENT (~U$),2009,0.3729555081965331
Jordan,JORDAN MASAKEN FOR LAND & INDUSTRIAL DEVELOPMENT (~U$),2010,0.5564783654010722
Jordan,JORDAN MASAKEN FOR LAND & INDUSTRIAL DEVELOPMENT (~U$),2011,0.7989874329123894
Jordan,JORDAN MASAKEN FOR LAND & INDUSTRIAL DEVELOPMENT (~U$),2012,0.6092702948047547
Jordan,JORDAN MASAKEN FOR LAND & INDUSTRIAL DEVELOPMENT (~U$),2013,0.5917224244507778
Jordan,JORDAN MASAKEN FOR LAND & INDUSTRIAL DEVELOPMENT (~U$),2014,0.9615230459493532
Jordan,JORDAN MASAKEN FOR LAND & INDUSTRIAL DEVELOPMENT (~U$),2015,0.9656753781193628
Jordan,JORDAN MASAKEN FOR LAND & INDUSTRIAL DEVELOPMENT (~U$),2016,0.969472977382425
Jordan,JORDAN MASAKEN FOR LAND & INDUSTRIAL DEVELOPMENT (~U$),2017,0.944481353811242
Jordan,JORDAN MASAKEN FOR LAND & INDUSTRIAL DEVELOPMENT (~U$),2018,0.950796372855512
Jordan,JORDAN MASAKEN FOR LAND & INDUSTRIAL DEVELOPMENT (~U$),2019,0.9845531735818592
Jordan,JORDAN MASAKEN FOR LAND & INDUSTRIAL DEVELOPMENT (~U$),2020,0.6935843206360386
Jordan,JORDAN MASAKEN FOR LAND & INDUSTRIAL DEVELOPMENT (~U$),2021,0.9510842813710464
Jordan,JORDAN MASAKEN FOR LAND & INDUSTRIAL DEVELOPMENT (~U$),2022,0.9871118967083824
Jordan,JORDAN NATIONAL SHIPPING LINES PSC (~U$),2006,0.8468453053283171
Jordan,JORDAN NATIONAL SHIPPING LINES PSC (~U$),2007,0.7313836848533615
Jordan,JORDAN NATIONAL SHIPPING LINES PSC (~U$),2008,0.534632982477453
Jordan,JORDAN NATIONAL SHIPPING LINES PSC (~U$),2009,0.9789166743349076
Jordan,JORDAN NATIONAL SHIPPING LINES PSC (~U$),2010,0.9913490947197912
Jordan,JORDAN NATIONAL SHIPPING LINES PSC (~U$),2011,0.5557561190379496
Jordan,JORDAN NATIONAL SHIPPING LINES PSC (~U$),2012,0.3769144202176625
Jordan,JORDAN NATIONAL SHIPPING LINES PSC (~U$),2013,0.5109106301008699
Jordan,JORDAN NATIONAL SHIPPING LINES PSC (~U$),2014,0.9344847016756116
Jordan,JORDAN NATIONAL SHIPPING LINES PSC (~U$),2015,0.9612394174421228
Jordan,JORDAN NATIONAL SHIPPING LINES PSC (~U$),2016,0.7830597754134729
Jordan,JORDAN NATIONAL SHIPPING LINES PSC (~U$),2017,0.7967119046593509
Jordan,JORDAN NATIONAL SHIPPING LINES PSC (~U$),2018,0.9937356015948275
Jordan,JORDAN NATIONAL SHIPPING LINES PSC (~U$),2019,0.3415269101698178
Jordan,JORDAN NATIONAL SHIPPING LINES PSC (~U$),2020,0.7830628754933959
Jordan,JORDAN NATIONAL SHIPPING LINES PSC (~U$),2021,0.906811364380968
Jordan,JORDAN NATIONAL SHIPPING LINES PSC (~U$),2022,0.9996381226174582
Jordan,JORDAN PAPER AND CARDBOARD FACTORIES (~U$),2006,0.7667190432964887
Jordan,JORDAN PAPER AND CARDBOARD FACTORIES (~U$),2007,0.9219945835986784
Jordan,JORDAN PAPER AND CARDBOARD FACTORIES (~U$),2008,0.8986113884231794
Jordan,JORDAN PAPER AND CARDBOARD FACTORIES (~U$),2009,0.9360091699254518
Jordan,JORDAN PAPER AND CARDBOARD FACTORIES (~U$),2010,0.9930035059974522
Jordan,JORDAN PAPER AND CARDBOARD FACTORIES (~U$),2011,0.969056156357174
Jordan,JORDAN PAPER AND CARDBOARD FACTORIES (~U$),2012,0.9002820296153042
Jordan,JORDAN PAPER AND CARDBOARD FACTORIES (~U$),2013,0.7228960565157846
Jordan,JORDAN PAPER AND CARDBOARD FACTORIES (~U$),2014,0.8321214640211663
Jordan,JORDAN PAPER AND CARDBOARD FACTORIES (~U$),2015,0.9993984402879597
Jordan,JORDAN PAPER AND CARDBOARD FACTORIES (~U$),2016,0.7792494790416887
Jordan,JORDAN PAPER AND CARDBOARD FACTORIES (~U$),2017,
Jordan,JORDAN PAPER AND CARDBOARD FACTORIES (~U$),2018,
Jordan,JORDAN PAPER AND CARDBOARD FACTORIES (~U$),2019,
Jordan,JORDAN PAPER AND CARDBOARD FACTORIES (~U$),2020,
Jordan,JORDAN PAPER AND CARDBOARD FACTORIES (~U$),2021,
Jordan,JORDAN PAPER AND CARDBOARD FACTORIES (~U$),2022,0.8054905634191275
Jordan,JORDAN PETROLEUM REF. (~U$),2006,0.3743041777890274
Jordan,JORDAN PETROLEUM REF. (~U$),2007,0.065999966564992
Jordan,JORDAN PETROLEUM REF. (~U$),2008,0.0495363241539241
Jordan,JORDAN PETROLEUM REF. (~U$),2009,0.0327613716130396
Jordan,JORDAN PETROLEUM REF. (~U$),2010,0.1917720248352493
Jordan,JORDAN PETROLEUM REF. (~U$),2011,0.0879861451653322
Jordan,JORDAN PETROLEUM REF. (~U$),2012,0.9499069065039252
Jordan,JORDAN PETROLEUM REF. (~U$),2013,0.70023308786301
Jordan,JORDAN PETROLEUM REF. (~U$),2014,0.3065139452389942
Jordan,JORDAN PETROLEUM REF. (~U$),2015,0.3650783998322787
Jordan,JORDAN PETROLEUM REF. (~U$),2016,0.8837015979788886
Jordan,JORDAN PETROLEUM REF. (~U$),2017,0.9627169946077672
Jordan,JORDAN PETROLEUM REF. (~U$),2018,0.1538306718278916
Jordan,JORDAN PETROLEUM REF. (~U$),2019,0.0730753252791232
Jordan,JORDAN PETROLEUM REF. (~U$),2020,0.7187398882988878
Jordan,JORDAN PETROLEUM REF. (~U$),2021,0.5236631591312609
Jordan,JORDAN PETROLEUM REF. (~U$),2022,0.5997759858382292
Jordan,JORDAN PIPES MNFG. (~U$),2006,0.9462281898959586
Jordan,JORDAN PIPES MNFG. (~U$),2007,0.393822875994946
Jordan,JORDAN PIPES MNFG. (~U$),2008,0.5082132093409288
Jordan,JORDAN PIPES MNFG. (~U$),2009,0.601676629205767
Jordan,JORDAN PIPES MNFG. (~U$),2010,0.8410983331357821
Jordan,JORDAN PIPES MNFG. (~U$),2011,0.9825708165725904
Jordan,JORDAN PIPES MNFG. (~U$),2012,0.9984995501900495
Jordan,JORDAN PIPES MNFG. (~U$),2013,0.4276830952186511
Jordan,JORDAN PIPES MNFG. (~U$),2014,0.6918977649401922
Jordan,JORDAN PIPES MNFG. (~U$),2015,0.4354260149380412
Jordan,JORDAN PIPES MNFG. (~U$),2016,0.9996763486500874
Jordan,JORDAN PIPES MNFG. (~U$),2017,0.850264769326736
Jordan,JORDAN PIPES MNFG. (~U$),2018,0.8941927225464872
Jordan,JORDAN PIPES MNFG. (~U$),2019,0.9898048990441892
Jordan,JORDAN PIPES MNFG. (~U$),2020,0.4795160878911119
Jordan,JORDAN PIPES MNFG. (~U$),2021,0.4211300177522864
Jordan,JORDAN PIPES MNFG. (~U$),2022,0.8116976535728369
Jordan,JORDAN POULTRY PROC. (~U$),2006,0.987959190407676
Jordan,JORDAN POULTRY PROC. (~U$),2007,0.9838892268368647
Jordan,JORDAN POULTRY PROC. (~U$),2008,0.999764375213638
Jordan,JORDAN POULTRY PROC. (~U$),2009,0.9184805010806106
Jordan,JORDAN POULTRY PROC. (~U$),2010,0.64709504867919
Jordan,JORDAN POULTRY PROC. (~U$),2011,0.2239182846487293
Jordan,JORDAN POULTRY PROC. (~U$),2012,0.989080350561482
Jordan,JORDAN POULTRY PROC. (~U$),2013,0.2488461484795039
Jordan,JORDAN POULTRY PROC. (~U$),2014,0.8413125990650596
Jordan,JORDAN POULTRY PROC. (~U$),2015,0.9999334011893608
Jordan,JORDAN POULTRY PROC. (~U$),2016,0.881708903811199
Jordan,JORDAN POULTRY PROC. (~U$),2017,0.7305795537185424
Jordan,JORDAN POULTRY PROC. (~U$),2018,0.4628627140476412
Jordan,JORDAN POULTRY PROC. (~U$),2019,0.9669554454042948
Jordan,JORDAN POULTRY PROC. (~U$),2020,0.8547542275946169
Jordan,JORDAN POULTRY PROC. (~U$),2021,0.9942207948832668
Jordan,JORDAN POULTRY PROC. (~U$),2022,0.9289727218705168
Jordan,JORDAN PRESS FOUNDATION (~U$),2006,0.7515286725105488
Jordan,JORDAN PRESS FOUNDATION (~U$),2007,0.3327583178266
Jordan,JORDAN PRESS FOUNDATION (~U$),2008,0.0809538565432542
Jordan,JORDAN PRESS FOUNDATION (~U$),2009,0.6792852837320278
Jordan,JORDAN PRESS FOUNDATION (~U$),2010,0.8749017361348489
Jordan,JORDAN PRESS FOUNDATION (~U$),2011,0.9977151188752428
Jordan,JORDAN PRESS FOUNDATION (~U$),2012,0.642072480167915
Jordan,JORDAN PRESS FOUNDATION (~U$),2013,0.8077699335378971
Jordan,JORDAN PRESS FOUNDATION (~U$),2014,0.3758675442949261
Jordan,JORDAN PRESS FOUNDATION (~U$),2015,0.215233180918134
Jordan,JORDAN PRESS FOUNDATION (~U$),2016,0.3989149945384221
Jordan,JORDAN PRESS FOUNDATION (~U$),2017,0.8254732087580063
Jordan,JORDAN PRESS FOUNDATION (~U$),2018,0.6029797796585139
Jordan,JORDAN PRESS FOUNDATION (~U$),2019,0.4359582420814319
Jordan,JORDAN PRESS FOUNDATION (~U$),2020,0.8918659489792884
Jordan,JORDAN PRESS FOUNDATION (~U$),2021,
Jordan,JORDAN PRESS FOUNDATION (~U$),2022,
Jordan,JORDAN PRJS.FOR TSM.DEV. (~U$),2006,0.9686036126952532
Jordan,JORDAN PRJS.FOR TSM.DEV. (~U$),2007,0.3611123723610415
Jordan,JORDAN PRJS.FOR TSM.DEV. (~U$),2008,0.6365782611850256
