#NAME?,NIKKEI 225 STOCK AVERAGE - PRICE INDEX,MSCI JAPAN - PRICE INDEX,TOPIX - PRICE INDEX,MSCI HONG KONG - PRICE INDEX,S&P HONG KONG BMI - PRICE INDEX,HANG SENG - PRICE INDEX,KOREA SE KOSPI 200 - PRICE INDEX,MSCI KOREA - PRICE INDEX,KOREA SE COMPOSITE (KOSPI) - PRICE INDEX
10/12/2018,202.42,9.038,15.18,1939.736,57.17,3292.69,0.25,0.576,1.91
10/15/2018,199.23,8.923,14.99,1924.006,56.7,3246.86,0.24,0.569,1.89
10/16/2018,200.95,8.97,15.04,1912.508,56.45,3249.1,0.25,0.572,1.9
10/17/2018,203.78,9.109,15.29,1913.258,56.47,3248.35,0.25,0.579,1.92
10/18/2018,201.41,9.027,15.15,1924.924,56.823,3247.45,0.24,0.569,1.89
10/19/2018,200.29,8.965,15.05,1932.814,57.06,3259.77,0.25,0.573,1.9
10/22/2018,200.39,8.946,15.02,1969.636,58.142,3336.15,0.25,0.576,1.92
10/23/2018,196.36,8.774,14.73,1908.671,56.473,3232.88,0.24,0.557,1.85
10/24/2018,196.27,8.738,14.68,1900.675,56.254,3220,0.24,0.557,1.85
10/25/2018,188.98,8.479,14.22,1879.497,55.601,3187.89,0.23,0.544,1.81
10/26/2018,190.11,8.551,14.32,1866.464,55.209,3152.81,0.23,0.535,1.78
10/29/2018,187.97,8.445,14.13,1868.317,55.257,3163.38,0.23,0.531,1.75
10/30/2018,190.27,8.531,14.29,1842.387,54.556,3134.59,0.23,0.537,1.77
10/31/2018,194.24,8.705,14.59,1859.363,55.118,3186.42,0.23,0.54,1.78
11/1/2018,192.28,8.627,14.47,1893.107,56.081,3243.25,0.23,0.538,1.78
11/2/2018,196.66,8.749,14.67,1972.472,58.332,3386.54,0.24,0.567,1.87
11/5/2018,193.45,8.637,14.49,1924.813,57.043,3312.04,0.24,0.561,1.85
11/6/2018,195.36,8.733,14.64,1937.271,57.415,3336.51,0.24,0.563,1.86
11/7/2018,194.85,8.689,14.58,1947.809,57.7,3339.26,0.24,0.562,1.85
11/8/2018,197.6,8.808,14.77,1948.17,57.732,3351.42,0.24,0.568,1.87
11/9/2018,195.67,8.757,14.71,1913.438,56.733,3269.15,0.24,0.56,1.85
11/12/2018,195.74,8.757,14.7,1923.795,57.059,3271.98,0.24,0.557,1.83
11/13/2018,191.44,8.575,14.38,1941.638,57.494,3294.87,0.24,0.554,1.83
11/14/2018,191.81,8.602,14.41,1937.618,57.334,3275.15,0.24,0.551,1.82
11/15/2018,192.53,8.634,14.47,1972.322,58.247,3333.19,0.24,0.559,1.85
11/16/2018,192.14,8.616,14.44,1977.146,58.38,3343.83,0.24,0.559,1.85
11/19/2018,193.84,8.681,14.55,1994.938,58.839,3367.27,0.24,0.56,1.86
11/20/2018,191.63,8.611,14.43,1950.915,57.581,3300.1,0.24,0.553,1.85
11/21/2018,190.37,8.534,14.3,1959.21,57.835,3315.73,0.24,0.547,1.83
11/22/2018,191.6,8.595,14.42,1968.436,58.132,3322.7,0.24,0.548,1.83
11/23/2018,191.94,8.61,14.44,1966.768,58.073,3314.01,0.24,0.544,1.82
11/26/2018,192.03,8.564,14.37,2004.399,59.148,3371.23,0.24,0.552,1.85
11/27/2018,192.92,8.613,14.45,1990.054,58.764,3363.2,0.24,0.557,1.86
11/28/2018,194.51,8.643,14.5,2008.066,59.279,3409.6,0.24,0.561,1.87
11/29/2018,196.49,8.724,14.65,1997.994,59.003,3381.25,0.24,0.566,1.89
11/30/2018,196.84,8.737,14.68,1990.202,58.872,3387.11,0.24,0.558,1.87
12/3/2018,198.71,8.85,14.87,2049.332,60.497,3477.92,0.25,0.575,1.92
12/4/2018,194.99,8.692,14.59,2060.356,60.83,3493.34,0.25,0.572,1.91
12/5/2018,193.74,8.639,14.5,2030.467,59.984,3433.68,0.24,0.563,1.89
12/6/2018,191.36,8.541,14.33,1997.905,59.06,3348.99,0.24,0.55,1.85
12/7/2018,192.36,8.573,14.38,1996.919,58.998,3335.82,0.24,0.554,1.85
12/10/2018,187.82,8.397,14.07,1962.955,58.008,3295.63,0.24,0.544,1.82
12/11/2018,186.58,8.302,13.9,1969.987,58.214,3297.45,0.23,0.541,1.82
12/12/2018,190.81,8.478,14.19,2001.288,59.049,3351.09,0.24,0.549,1.85
12/13/2018,191.98,8.493,14.23,2023.684,59.704,3395.33,0.24,0.554,1.87
12/14/2018,188.47,8.382,14.04,2012.38,59.347,3341.14,0.23,0.541,1.83
12/17/2018,190.33,8.437,14.11,2012.368,59.288,3339.44,0.24,0.542,1.83
12/18/2018,187.49,8.309,13.87,1992.729,58.687,3300.95,0.23,0.541,1.83
12/19/2018,186.92,8.294,13.86,2005.682,58.97,3304.86,0.24,0.548,1.85
12/20/2018,182.61,8.143,13.59,1987.053,58.431,3273.24,0.23,0.54,1.83
12/21/2018,181.45,8.037,13.39,1979.347,58.174,3288.79,0.24,0.544,1.84
12/24/2018,182.47,8.082,13.47,1978.365,58.159,3274.77,0.24,0.541,1.83
12/25/2018,173.33,7.693,12.81,1978.365,58.159,3274.77,0.24,0.541,1.83
12/26/2018,175.18,7.782,12.98,1979.989,58.166,3276.52,0.23,0.535,1.8
12/27/2018,181.3,8.107,13.56,1969.041,57.814,3253.55,0.23,0.536,1.81
12/28/2018,181.26,8.089,13.53,1973.882,58.03,3257.18,0.23,0.541,1.83
12/31/2018,182.42,8.141,13.62,1990.501,58.532,3301.13,0.23,0.541,1.83
1/1/2019,182.42,8.141,13.62,1990.501,58.532,3301.13,0.23,0.541,1.83
1/2/2019,183.13,8.173,13.67,1947.646,57.34,3208,0.23,0.532,1.8
1/3/2019,186.07,8.304,13.89,1937.343,57.082,3200.42,0.23,0.522,1.77
1/4/2019,180.91,8.129,13.61,1984.646,58.387,3271.57,0.23,0.527,1.79
1/7/2019,184.79,8.339,13.95,1995.329,58.657,3297.74,0.23,0.538,1.82
1/8/2019,186,8.36,13.98,2011.357,59.058,3301.28,0.23,0.531,1.8
1/9/2019,188.8,8.495,14.19,2049.481,60.075,3376.45,0.24,0.545,1.84
1/10/2019,186.34,8.419,14.07,2051.66,60.181,3383.55,0.24,0.547,1.85
1/11/2019,187.8,8.465,14.11,2061.323,60.393,3401.5,0.24,0.552,1.86
1/14/2019,187.96,8.472,14.12,2040.361,59.84,3353.35,0.24,0.544,1.84
1/15/2019,189.42,8.524,14.22,2079.398,60.854,3421.14,0.24,0.556,1.87
1/16/2019,187.82,8.473,14.13,2085.009,61.077,3429.84,0.24,0.56,1.88
1/17/2019,187.14,8.483,14.16,2067.172,60.655,3411.29,0.24,0.56,1.88
1/18/2019,188.45,8.508,14.2,2091.164,61.291,3453.89,0.24,0.565,1.89
1/21/2019,189.01,8.561,14.29,2089.708,61.26,3466.82,0.24,0.562,1.88
1/22/2019,188.44,8.523,14.22,2085.505,61.139,3442.12,0.24,0.558,1.87
1/23/2019,187.84,8.461,14.11,2087.272,61.211,3442.57,0.24,0.561,1.89
1/24/2019,187.75,8.488,14.17,2093.835,61.486,3456.67,0.25,0.568,1.9
1/25/2019,189.41,8.561,14.28,2121.677,62.226,3513.99,0.25,0.583,1.94
1/28/2019,188.96,8.539,14.23,2119.982,62.165,3514.88,0.25,0.584,1.95
1/29/2019,189.01,8.537,14.24,2114.057,62.065,3508.92,0.25,0.588,1.96
1/30/2019,187.57,8.491,14.15,2121.209,62.221,3524.02,0.26,0.596,1.98
1/31/2019,190.88,8.637,14.4,2143.336,62.921,3561.04,0.26,0.597,1.98
2/1/2019,190.07,8.579,14.31,2139.598,62.766,3559.46,0.26,0.593,1.97
2/4/2019,189.77,8.597,14.37,2157.538,63.276,3567.21,0.26,0.593,1.97
2/5/2019,189.65,8.612,14.4,2157.879,63.287,3567.28,0.26,0.593,1.97
2/6/2019,190.08,8.617,14.41,2157.987,63.291,3567.29,0.26,0.593,1.97
2/7/2019,189.07,8.556,14.3,2157.547,63.305,3566.89,0.25,0.59,1.96
2/8/2019,185.3,8.396,14.03,2169.455,63.627,3561.45,0.25,0.58,1.94
2/11/2019,184.18,8.345,13.94,2187.065,64.1,3586.17,0.25,0.581,1.94
2/12/2019,188.78,8.509,14.23,2186.802,64.075,3589.32,0.25,0.586,1.95
2/13/2019,190.7,8.577,14.33,2218.697,64.914,3631.1,0.25,0.59,1.96
2/14/2019,190.94,8.592,14.36,2219.141,64.987,3623.05,0.26,0.596,1.98
2/15/2019,189.05,8.536,14.27,2183.85,63.981,3555.34,0.25,0.583,1.95
2/18/2019,192.43,8.66,14.48,2211.673,64.771,3612.15,0.25,0.589,1.96
2/19/2019,192.68,8.688,14.53,2217.805,64.907,3596.53,0.25,0.585,1.95
2/20/2019,193.49,8.714,14.57,2247.113,65.741,3632.92,0.26,0.596,1.98
2/21/2019,193.97,8.723,14.58,2263.355,66.243,3648.71,0.26,0.595,1.98
2/22/2019,193.45,8.698,14.53,2275.979,66.577,3671.61,0.26,0.596,1.98
2/25/2019,194.18,8.748,14.62,2273.568,66.585,3689.75,0.26,0.598,1.99
2/26/2019,193.68,8.737,14.6,2260.08,66.247,3665.66,0.26,0.597,1.99
2/27/2019,194.39,8.741,14.61,2274.4,66.629,3663.65,0.26,0.598,2
2/28/2019,192.11,8.631,14.44,2268.644,66.457,3647.62,0.25,0.585,1.95
3/1/2019,193.05,8.629,14.44,2275.967,66.658,3671.17,0.25,0.585,1.95
3/4/2019,195.11,8.696,14.55,2281.172,66.819,3689.59,0.25,0.582,1.95
3/5/2019,194.17,8.652,14.47,2259.725,66.303,3689.45,0.25,0.578,1.94
3/6/2019,193.3,8.641,14.46,2264.161,66.344,3699.14,0.25,0.575,1.93
3/7/2019,192.37,8.581,14.36,2246.949,65.861,3666.29,0.25,0.573,1.92
3/8/2019,189.19,8.466,14.15,2214.341,64.871,3596.03,0.24,0.561,1.88
3/11/2019,189.95,8.511,14.22,2233.619,65.383,3631.06,0.24,0.563,1.89
3/12/2019,193.07,8.627,14.41,2257.956,66.096,3684.19,0.25,0.571,1.91
3/13/2019,191.41,8.569,14.31,2252.911,65.914,3669.77,0.24,0.566,1.9
3/14/2019,190.54,8.516,14.22,2242.815,65.622,3675.35,0.24,0.565,1.9
3/15/2019,192.25,8.602,14.36,2250.477,65.804,3696.15,0.25,0.57,1.91
3/18/2019,193.73,8.667,14.48,2271.397,66.391,3746.37,0.25,0.572,1.93
3/19/2019,193.62,8.659,14.46,2271.517,66.342,3753.68,0.25,0.573,1.93
3/20/2019,193.92,8.674,14.49,2258.937,66.027,3735.16,0.25,0.574,1.93
3/21/2019,194.93,8.719,14.56,2249.142,65.784,3704.47,0.25,0.583,1.94
3/22/2019,197.02,8.815,14.73,2261.043,66.112,3710.23,0.25,0.584,1.94
3/25/2019,190.53,8.573,14.33,2229.109,65.182,3635.05,0.24,0.569,1.89
3/26/2019,193.93,8.748,14.64,2239.062,65.438,3639.61,0.24,0.57,1.9
3/27/2019,193.69,8.718,14.58,2250.185,65.745,3660.07,0.24,0.568,1.89
3/28/2019,190.26,8.566,14.32,2262.214,66.059,3665.67,0.24,0.562,1.87
3/29/2019,191.59,8.602,14.38,2288.451,66.795,3700.82,0.24,0.566,1.89
4/1/2019,193.43,8.684,14.53,2337.294,68.041,3765.96,0.25,0.575,1.91
4/2/2019,193.19,8.66,14.48,2349.639,68.372,3773.89,0.25,0.577,1.92
4/3/2019,194.75,8.702,14.55,2366.571,68.864,3820.15,0.25,0.587,1.94
4/4/2019,194.72,8.691,14.52,2356.78,68.507,3813.99,0.25,0.587,1.94
4/5/2019,195.15,8.709,14.55,2356.505,68.498,3813.71,0.25,0.587,1.94
4/8/2019,195.3,8.707,14.54,2351.544,68.376,3833.64,0.25,0.583,1.93
4/9/2019,196.2,8.731,14.57,2350.481,68.453,3845.85,0.25,0.585,1.94
4/10/2019,195.49,8.685,14.49,2353.778,68.55,3843.57,0.25,0.589,1.95
4/11/2019,194.76,8.635,14.41,2328.998,67.874,3804.77,0.25,0.587,1.95
4/12/2019,195.33,8.593,14.34,2327.655,67.858,3813.57,0.25,0.589,1.96
4/15/2019,197.93,8.701,14.53,2324.711,67.796,3803.04,0.26,0.594,1.98
4/16/2019,198.53,8.707,14.53,2329.824,67.905,3841.55,0.26,0.596,1.98
4/17/2019,198.91,8.725,14.56,2323.297,67.67,3840.13,0.26,0.596,1.98
4/18/2019,197.44,8.666,14.43,2317.577,67.543,3819.31,0.25,0.585,1.95
4/19/2019,198.42,8.673,14.45,2317.577,67.543,3819.31,0.25,0.585,1.95
4/22/2019,198.51,8.681,14.46,2317.383,67.534,3819.24,0.25,0.582,1.94
4/23/2019,198.95,8.706,14.51,2320.079,67.494,3819.97,0.25,0.584,1.94
4/24/2019,198.63,8.658,14.42,2314.652,67.402,3800.96,0.25,0.574,1.91
4/25/2019,200.16,8.719,14.54,2307.893,67.159,3767.22,0.24,0.567,1.89
4/26/2019,199.53,8.706,14.5,2313.524,67.344,3774.47,0.24,0.564,1.88
4/29/2019,199.07,8.686,14.47,2329.863,67.754,3811.06,0.25,0.577,1.91
4/30/2019,199.85,8.721,14.53,2312.192,67.27,3785.55,0.24,0.569,1.89
5/1/2019,200.21,8.736,14.55,2312.509,67.271,3785.67,0.24,0.569,1.89
5/2/2019,199.57,8.708,14.51,2348.275,68.218,3817.67,0.25,0.572,1.9
5/3/2019,200.09,8.731,14.54,2362.504,68.601,3834.3,0.24,0.565,1.88
5/6/2019,200.75,8.759,14.59,2294.302,66.652,3723.28,0.24,0.565,1.88
5/7/2019,198.59,8.698,14.49,2306.419,67.025,3741.3,0.24,0.562,1.87
5/8/2019,196.08,8.572,14.27,2277.569,66.2,3695.19,0.24,0.557,1.85
5/9/2019,195.34,8.515,14.15,2225.113,64.654,3607.05,0.23,0.533,1.78
5/10/2019,194.74,8.499,14.14,2241.212,65.139,3637.6,0.23,0.537,1.79
5/13/2019,194.18,8.496,14.12,2239.076,65.123,3637.38,0.23,0.525,1.75
5/14/2019,192.25,8.425,14.01,2209.085,64.161,3582.68,0.23,0.524,1.75
5/15/2019,193.53,8.484,14.1,2218.737,64.438,3601.19,0.23,0.527,1.76
5/16/2019,191.59,8.411,13.99,2225.221,64.55,3602.03,0.22,0.518,1.74
5/17/2019,193.23,8.495,14.13,2202.55,63.936,3560.12,0.22,0.513,1.72
5/20/2019,193.7,8.506,14.14,2197.519,63.779,3539.99,0.22,0.515,1.72
5/21/2019,192.35,8.434,14.02,2177.925,63.209,3523.37,0.22,0.518,1.73
5/22/2019,192.92,8.43,14.02,2199.539,63.773,3529.46,0.22,0.52,1.73
5/23/2019,192.76,8.443,14.04,2174.831,63.022,3473.87,0.22,0.521,1.73
5/24/2019,193.12,8.471,14.09,2181.609,63.183,3484.84,0.22,0.517,1.72
5/27/2019,193.39,8.489,14.12,2181.519,63.157,3476.33,0.22,0.519,1.73
5/28/2019,194.11,8.514,14.16,2197.539,63.658,3489.41,0.22,0.518,1.73
5/29/2019,192.05,8.445,14.05,2185.891,63.326,3469.72,0.22,0.508,1.69
5/30/2019,190.67,8.389,13.95,2154.941,62.531,3454.9,0.22,0.516,1.71
5/31/2019,189.74,8.372,13.93,2134.506,62.056,3431.03,0.22,0.516,1.71
6/3/2019,188.33,8.323,13.83,2125.446,61.844,3432.32,0.23,0.529,1.75
6/4/2019,188.42,8.319,13.84,2121.998,61.64,3412.61,0.23,0.527,1.75
6/5/2019,192.36,8.506,14.17,2143.027,62.204,3430.37,0.23,0.529,1.76
6/6/2019,192.02,8.469,14.1,2156.656,62.577,3439.36,0.23,0.529,1.76
6/7/2019,193.33,8.522,14.19,2157.057,62.573,3438.89,0.23,0.529,1.75
6/10/2019,194.77,8.596,14.31,2203.573,63.853,3516.34,0.23,0.535,1.77
6/11/2019,195.3,8.638,14.38,2222.774,64.378,3546.08,0.23,0.539,1.79
6/12/2019,194.81,8.605,14.33,2182.059,63.231,3491.03,0.23,0.537,1.78
6/13/2019,193.83,8.539,14.21,2181.162,63.204,3486.32,0.23,0.532,1.78
6/14/2019,194.76,8.573,14.27,2163.331,62.707,3464.8,0.23,0.53,1.77
6/17/2019,194.38,8.523,14.17,2170.755,62.885,3475.37,0.23,0.529,1.76
6/18/2019,193.28,8.484,14.09,2200.396,63.63,3510.54,0.23,0.532,1.77
6/19/2019,196.8,8.636,14.35,2255.851,65.133,3604.87,0.23,0.544,1.81
6/20/2019,199.58,8.734,14.51,2286.147,65.976,3653.45,0.24,0.553,1.83
6/21/2019,197.39,8.643,14.35,2274.874,65.642,3645.83,0.24,0.551,1.83
6/24/2019,198.25,8.682,14.41,2277.911,65.766,3650.88,0.24,0.554,1.84
6/25/2019,198.16,8.692,14.43,2265.813,65.376,3608.8,0.24,0.554,1.83
6/26/2019,195.9,8.592,14.25,2265.729,65.362,3614,0.24,0.555,1.83
6/27/2019,197.99,8.683,14.41,2296.151,66.214,3663.25,0.24,0.558,1.84
6/28/2019,197.47,8.674,14.4,2282.202,65.894,3653.46,0.24,0.559,1.85
7/1/2019,200.6,8.807,14.63,2285.08,65.959,3653.28,0.24,0.558,1.84
7/2/2019,201.2,8.846,14.7,2327.071,67.149,3701.42,0.24,0.551,1.82
7/3/2019,200.78,8.812,14.66,2338.569,67.449,3701.03,0.23,0.541,1.79
7/4/2019,201.29,8.859,14.75,2336.618,67.457,3698.22,0.23,0.547,1.8
7/5/2019,200.49,8.823,14.68,2339.533,67.521,3690.81,0.23,0.545,1.8
7/8/2019,198.15,8.732,14.52,2305.885,66.523,3632.55,0.23,0.528,1.75
7/9/2019,198.27,8.715,14.48,2282.857,65.92,3599.79,0.23,0.528,1.74
7/10/2019,198.37,8.713,14.48,2280.832,65.923,3608.41,0.23,0.53,1.74
7/11/2019,199.78,8.764,14.57,2298.458,66.389,3635.44,0.23,0.54,1.77
7/12/2019,200.77,8.783,14.59,2308.855,66.656,3639.04,0.23,0.538,1.77
7/15/2019,200.84,8.786,14.6,2306.583,66.567,3648.47,0.23,0.538,1.77
7/16/2019,198.9,8.717,14.49,2317.004,66.852,3660.94,0.23,0.542,1.78
7/17/2019,198.62,8.728,14.5,2315.899,66.843,3659.39,0.23,0.535,1.75
7/18/2019,195.17,8.578,14.23,2315.555,66.793,3641.29,0.23,0.535,1.75
7/19/2019,199.25,8.745,14.52,2343.156,67.515,3685.27,0.23,0.545,1.78
7/22/2019,198.59,8.699,14.43,2308.426,66.526,3632.72,0.23,0.543,1.78
7/23/2019,199.97,8.742,14.51,2312.397,66.608,3643.97,0.23,0.546,1.78
7/24/2019,200.89,8.786,14.58,2307.736,66.502,3650,0.23,0.541,1.77
7/25/2019,200.43,8.758,14.54,2298.034,66.234,3659.47,0.23,0.54,1.76
7/26/2019,199.33,8.716,14.46,2279.844,65.698,3632.04,0.23,0.536,1.74
7/29/2019,198.64,8.686,14.41,2244.207,64.678,3594.31,0.23,0.528,1.71
7/30/2019,199.82,8.735,14.5,2241.335,64.624,3597.33,0.23,0.531,1.73
7/31/2019,198.22,8.686,14.42,2205.858,63.683,3548.54,0.23,0.525,1.71
8/1/2019,199.11,8.737,14.49,2179.103,62.961,3521.75,0.22,0.521,1.7
8/2/2019,197.88,8.688,14.39,2139.672,61.84,3438.38,0.22,0.511,1.67
8/5/2019,195.35,8.574,14.2,2065.362,59.679,3334.96,0.21,0.492,1.6
8/6/2019,193.5,8.505,14.09,2054.387,59.334,3313.95,0.21,0.484,1.58
8/7/2019,193.97,8.559,14.18,2058.644,59.504,3314.69,0.21,0.482,1.57
8/8/2019,193.88,8.51,14.11,2074.018,59.935,3331.82,0.21,0.485,1.59
8/9/2019,195.78,8.59,14.23,2051.931,59.293,3307.34,0.21,0.489,1.6
8/12/2019,196.43,8.619,14.28,2033.057,58.738,3291.07,0.21,0.488,1.6
8/13/2019,191.83,8.418,13.94,1981.927,57.252,3221.81,0.21,0.481,1.58
8/14/2019,195.22,8.551,14.17,1974.148,57.064,3224.61,0.21,0.489,1.6
8/15/2019,192.24,8.44,13.98,2013.704,58.102,3251.35,0.21,0.489,1.6
8/16/2019,191.93,8.43,13.96,2052.647,59.171,3281.24,0.21,0.489,1.59
8/19/2019,193.09,8.471,14.03,2100.902,60.488,3351.1,0.21,0.49,1.6
8/20/2019,194.49,8.549,14.17,2093.268,60.325,3344.38,0.21,0.497,1.62
8/21/2019,193.66,8.492,14.07,2092.15,60.276,3349.17,0.21,0.5,1.63
8/22/2019,193.75,8.496,14.07,2061.905,59.499,3322.63,0.21,0.494,1.62
8/23/2019,195.47,8.56,14.18,2065.645,59.715,3338.06,0.21,0.492,1.61
8/26/2019,191.19,8.426,13.95,2018.028,58.359,3273.36,0.21,0.482,1.57
8/27/2019,193.14,8.493,14.06,2018.611,58.382,3270.57,0.21,0.488,1.59
8/28/2019,193.38,8.504,14.07,2019.539,58.455,3264.92,0.21,0.49,1.6
8/29/2019,192.22,8.459,14,2029.631,58.71,3275.78,0.21,0.487,1.59
8/30/2019,195.06,8.595,14.24,2015.188,58.384,3283.17,0.21,0.498,1.62
9/2/2019,194.04,8.558,14.16,1980.741,57.389,3267.84,0.21,0.498,1.63
9/3/2019,194.79,8.615,14.27,1980.073,57.318,3255.02,0.21,0.494,1.62
9/4/2019,194.45,8.577,14.19,2088.858,60.275,3383.47,0.22,0.504,1.65
9/5/2019,196.97,8.663,14.33,2068.072,59.758,3382.68,0.22,0.514,1.67
9/6/2019,198.54,8.71,14.4,2080.544,60.127,3404.88,0.22,0.518,1.68
9/9/2019,198.94,8.755,14.47,2078.928,60.063,3403.61,0.22,0.524,1.69
9/10/2019,199.4,8.784,14.52,2076.153,59.959,3403.88,0.23,0.525,1.7
9/11/2019,200.45,8.888,14.7,2110.663,60.94,3464.53,0.23,0.531,1.72
9/12/2019,201.69,8.942,14.79,2098.16,60.619,3461.62,0.23,0.531,1.72
9/13/2019,203.47,9.012,14.9,2122.936,61.306,3496.6,0.23,0.531,1.72
9/16/2019,203.57,9.016,14.9,2096.695,60.564,3469.91,0.23,0.537,1.74
9/17/2019,203.33,9.022,14.92,2072.132,59.895,3424.7,0.23,0.532,1.73
9/18/2019,202.92,8.979,14.85,2070.312,59.889,3417.67,0.23,0.535,1.74
9/19/2019,204.03,9.032,14.95,2038.047,59.007,3379.51,0.23,0.538,1.74
9/20/2019,204.64,9.049,14.98,2029.549,58.759,3371.74,0.23,0.544,1.76
9/23/2019,205.65,9.094,15.05,2013.803,58.298,3344.75,0.23,0.541,1.75
9/24/2019,205.73,9.121,15.11,2016.584,58.357,3351.69,0.23,0.542,1.76
9/25/2019,204.42,9.076,15.04,1990.724,57.613,3310.58,0.23,0.534,1.73
9/26/2019,204.77,9.092,15.08,1988.711,57.538,3322.89,0.23,0.534,1.73
9/27/2019,202.29,8.954,14.83,1989.142,57.582,3310.97,0.23,0.527,1.71
9/30/2019,201.3,8.868,14.69,1992.784,57.636,3328.35,0.23,0.533,1.72
10/1/2019,202.91,8.964,14.86,1991.895,57.622,3327.19,0.23,0.534,1.73
10/2/2019,202.87,8.96,14.87,1997.22,57.748,3320.73,0.22,0.519,1.69
10/3/2019,200.03,8.867,14.7,2003.723,57.929,3328.98,0.22,0.519,1.69
10/4/2019,200.31,8.878,14.72,1976.848,57.202,3291.81,0.22,0.522,1.69
10/7/2019,199.87,8.869,14.71,1975.694,57.171,3291.82,0.22,0.523,1.69
10/8/2019,201.58,8.928,14.81,1972.512,57.098,3301.2,0.23,0.532,1.71
10/9/2019,199.81,8.87,14.73,1945.299,56.343,3273.52,0.23,0.532,1.71
10/10/2019,199.65,8.831,14.65,1939.901,56.191,3278.11,0.22,0.527,1.7
10/11/2019,200.75,8.864,14.69,1986.777,57.458,3354.03,0.23,0.535,1.72
10/14/2019,201.07,8.878,14.71,2002.554,57.923,3380.79,0.23,0.542,1.74
10/15/2019,204.1,8.984,14.89,1999.58,57.864,3378.83,0.23,0.542,1.75
10/16/2019,206.51,9.051,14.99,2024.635,58.547,3399.07,0.23,0.545,1.75
10/17/2019,206.64,9.028,14.95,2036.159,58.848,3422.78,0.23,0.544,1.75
10/18/2019,207.28,9.026,14.95,2021.909,58.447,3407.16,0.23,0.54,1.74
10/21/2019,207.73,9.057,15,2029.276,58.656,3407.42,0.23,0.548,1.76
10/22/2019,207.71,9.057,15,2038.016,58.894,3415.54,0.24,0.557,1.79
10/23/2019,208.3,9.098,15.08,2024.292,58.524,3387.8,0.24,0.554,1.77
10/24/2019,209.65,9.14,15.15,2044.331,59.068,3419.06,0.24,0.555,1.78
10/25/2019,209.99,9.156,15.18,2041.768,59.008,3402.34,0.24,0.555,1.78
10/28/2019,209.77,9.122,15.12,2068.039,59.698,3430.17,0.24,0.557,1.79
10/29/2019,211.09,9.217,15.28,2066.36,59.616,3416.66,0.24,0.561,1.8
10/30/2019,209.8,9.222,15.3,2062.616,59.458,3401.21,0.24,0.555,1.78
10/31/2019,212.08,9.298,15.42,2085.494,60.137,3432.98,0.24,0.557,1.79
11/1/2019,211.29,9.294,15.41,2108.579,60.545,3458.18,0.24,0.562,1.8
11/4/2019,210.58,9.263,15.36,2138.531,61.386,3515.25,0.24,0.574,1.84
11/5/2019,213.03,9.363,15.52,2145.947,61.609,3534.6,0.25,0.579,1.85
11/6/2019,213.75,9.375,15.54,2154.921,61.851,3539.11,0.25,0.579,1.85
11/7/2019,213.38,9.369,15.53,2169.747,62.291,3559.03,0.25,0.577,1.85
11/8/2019,214.32,9.409,15.6,2154.35,61.861,3533.36,0.24,0.575,1.85
11/11/2019,213.85,9.412,15.62,2090.587,60.113,3440.68,0.24,0.565,1.82
11/12/2019,215.48,9.438,15.66,2102.373,60.485,3457.98,0.24,0.574,1.84
11/13/2019,214.46,9.421,15.64,2051.607,59.059,3393.59,0.24,0.566,1.82
11/14/2019,213.14,9.352,15.51,2029.092,58.459,3362.14,0.24,0.57,1.83
11/15/2019,214.31,9.395,15.6,2034.029,58.511,3363.83,0.25,0.579,1.85
11/18/2019,215.71,9.438,15.67,2060.359,59.263,3408.85,0.25,0.58,1.86
11/19/2019,214.69,9.416,15.64,2089.074,60.025,3461.55,0.25,0.576,1.84
11/20/2019,213.08,9.374,15.57,2070.919,59.558,3435.62,0.24,0.567,1.82
11/21/2019,212.3,9.373,15.57,2041.962,58.751,3384.07,0.24,0.554,1.78
11/22/2019,212.72,9.372,15.57,2048.781,58.929,3398.92,0.24,0.556,1.78
11/25/2019,213.81,9.413,15.63,2087.108,59.938,3449.04,0.24,0.563,1.81
11/26/2019,214.27,9.423,15.64,2075.202,59.677,3436.88,0.24,0.562,1.8
11/27/2019,214.28,9.422,15.64,2082.628,59.898,3442.93,0.24,0.564,1.81
11/28/2019,213.7,9.399,15.59,2080.65,59.822,3436.06,0.24,0.559,1.8
11/29/2019,212.71,9.349,15.52,2049.347,58.979,3365.78,0.23,0.549,1.77
12/2/2019,215.64,9.467,15.71,2049.908,58.933,3377.74,0.23,0.55,1.77
12/3/2019,215.39,9.478,15.72,2046.668,58.88,3371.05,0.23,0.545,1.76
12/4/2019,212.61,9.423,15.65,2018.553,58.118,3328.86,0.23,0.538,1.73
12/5/2019,214.23,9.472,15.74,2027.245,58.389,3348.71,0.23,0.538,1.73
12/6/2019,214.93,9.487,15.77,2046.448,58.882,3384.77,0.23,0.545,1.75
12/9/2019,215.74,9.536,15.86,2038.037,58.675,3384.39,0.23,0.548,1.76
12/10/2019,215.35,9.514,15.83,2028.836,58.407,3377.87,0.23,0.55,1.76
12/11/2019,215.2,9.483,15.78,2039.459,58.733,3410.99,0.23,0.55,1.76
12/12/2019,214.34,9.427,15.67,2073.303,59.675,3458.44,0.24,0.564,1.8
12/13/2019,219.85,9.591,15.92,2131.687,61.325,3551.98,0.25,0.582,1.85
12/16/2019,218.48,9.538,15.84,2112.255,60.9,3528.92,0.25,0.581,1.85
