code,Year,D1
1526_13507,2005,0.3429942817456739
1526_13507,2006,0.9841074096749843
1526_13507,2008,0.056207516701612836
1526_13507,2009,0.08574969559986512
1526_13507,2010,0.12455932535529257
1526_13507,2011,0.11101865674846145
1526_13507,2014,0.10344301471949524
1526_13507,2015,0.01951305377375101
1526_13507,2016,0.022068853005461686
1526_13507,2017,0.10487986729474319
1526_13507,2020,0.6188719163052382
1533_85439,2000,0.8742770736657886
1533_85439,2003,0.44316886600488636
1533_85439,2004,0.6533308305060723
1533_85439,2005,0.6414017520652535
1533_85439,2006,0.9829202272202402
1533_85439,2008,0.49539043832487195
1533_85439,2009,0.2512728968800855
1533_85439,2010,0.9956361383463197
1533_85439,2011,0.4295994765542519
1539_13603,2000,0.9825665630768478
1539_13603,2003,0.15281268394335024
1539_13603,2004,0.9999222908265875
1539_13603,2005,0.9961805763009285
1539_13603,2006,0.49784133065599345
1539_13603,2008,0.08401000225863575
1539_13603,2009,0.6291740807548728
1545_49322,2000,0.5339473900858589
1545_49322,2003,0.7570728270740806
1545_49322,2004,0.3507152225722634
1545_49322,2005,0.3801424347684922
1545_49322,2006,0.7498609049240941
1545_49322,2008,0.7996197151050042
1545_49322,2009,0.2182967766613394
1545_49322,2010,0.8357840701140059
1545_49322,2011,0.5184782947825601
1545_49322,2014,0.8112386389796344
1545_49322,2015,0.9572854524269128
1545_49322,2016,0.9528873075180816
1545_49322,2017,0.2335137770974901
1545_49322,2020,0.40548719334326955
1545_49322,2021,0.65564839173445
1545_49322,2022,0.9999940002016257
1554_58560,2000,0.8070736664033018
1554_58560,2003,0.8893052725914629
1554_58560,2004,0.7877821428448422
1554_58560,2005,0.864861022892447
1554_58560,2006,0.2425909492859445
1554_58560,2008,0.4217439555862391
1554_58560,2009,0.23042578133523883
1554_58560,2010,0.08309834874824162
1554_58560,2011,0.12979571033721105
1554_58560,2014,0.8546135582489737
1554_58560,2015,0.3843691131018039
1559_13769,2000,0.8985199894897116
1559_13769,2003,0.9758150860769752
1559_13769,2004,0.6136123201711818
1559_13769,2005,0.5342221779350795
1559_13769,2006,0.7342160165602296
1559_13769,2008,0.7287153953360656
1559_13769,2009,0.08730997754068881
1559_13769,2010,0.28851183422848237
1559_13769,2011,0.8959073654929925
1559_13769,2014,0.9936519551688194
1559_13769,2015,0.9621327173212553
1559_13769,2016,0.9562144976789503
1559_13769,2017,0.5911790322824415
1559_13769,2020,0.1161301860326166
1559_13769,2021,0.5440689005175801
1559_13769,2022,0.6343463757949712
1562_13777,2000,0.2618706166391964
1562_13777,2003,0.44517201113900284
1562_13777,2004,0.9985746072427307
1562_13777,2005,0.5649557872267823
1562_13777,2006,0.4881585215542059
1562_13777,2008,0.03194056046854121
1562_13777,2009,0.057475317115337154
1562_13777,2010,0.3949565451070485
1562_13777,2011,0.33095685867237323
1562_13777,2014,0.4864876067671353
1562_13777,2015,0.17219943123122716
1562_13777,2016,0.2679041447361469
1562_13777,2017,0.5547852902091244
1562_13777,2020,0.6791745102672876
1562_13777,2021,0.09086678950451088
1562_13777,2022,0.15920968773736677
1567_81285,2000,0.06472474468138234
1567_81285,2003,0.9466757050981622
1567_81285,2004,0.04997220807086722
1567_81285,2005,0.25404800373517544
1567_81285,2006,0.027434857289204362
1577_69200,2000,0.349601136003478
1577_69200,2003,0.03668445467553616
1577_69200,2004,0.060965147204852244
1577_69200,2005,0.5950407989510631
1577_69200,2006,0.9763869753881922
1581_10401,2000,0.25738159934040583
1581_10401,2003,0.04665422243643291
1581_10401,2004,0.02584710030185544
1585_11144,2000,0.81579517086497
1585_11144,2003,0.8167761304928668
1585_11144,2004,0.24030019583814688
1585_11144,2005,0.3090448713659193
1585_11144,2006,0.3048643873886041
1585_11144,2008,0.18551501117350233
1585_11144,2009,0.22157777928294808
1585_11144,2010,0.6656020513837113
1585_11144,2011,0.15994672390765785
1585_11144,2014,0.7855768729879724
1585_11144,2015,0.33151829767369123
1585_11144,2016,0.475808166967858
1585_11144,2017,0.2565381318560871
1585_11144,2020,0.1714491846832331
1585_11144,2021,0.27532782872463923
1585_11144,2022,0.675336734749047
1587_23544,2000,0.6271083184566428
1593_50091,2000,0.41164084528168754
1593_50091,2003,0.24722491690102566
1593_50091,2004,0.06651907076139385
1593_50091,2005,0.06209937620313011
1593_50091,2006,0.07378833599207868
1593_50091,2008,0.20945982878442004
1593_50091,2009,0.3715089921303085
1593_50091,2010,0.12016171988453495
1594_78120,2000,0.49784789305809485
1598_85257,2000,0.3182080390961094
1598_85257,2003,0.4959903915847852
1598_85257,2004,0.21202373265795793
1598_85257,2005,0.21134296015832987
1598_85257,2006,0.23693320644687488
1598_85257,2008,0.2048062888429547
1598_85257,2009,0.12746952084254803
1598_85257,2010,0.3270610799133947
1598_85257,2011,0.005328830341233881
1598_85257,2014,0.05821962093457678
1598_85257,2015,0.08566366209588583
1598_85257,2016,0.07390323732216975
1598_85257,2017,0.03280250682604191
1598_85257,2020,0.10995429950182833
1598_85257,2021,0.04392191323295691
1598_85257,2022,0.008716661551318117
1602_14008,2000,0.509475148146441
1602_14008,2003,0.21660499596558735
1602_14008,2004,0.2542036941828367
1602_14008,2005,0.5339476091965208
1602_14008,2006,0.07704600292351405
1602_14008,2008,0.2810169057111619
1602_14008,2009,0.33749667292045615
1602_14008,2010,0.29878767185940447
1602_14008,2011,0.08222500737150795
1602_14008,2014,0.04514219916085227
1602_14008,2015,0.12433439264319635
1602_14008,2016,0.22663463463484335
1602_14008,2017,0.1249325759837816
1602_14008,2020,0.3450989201798753
1602_14008,2021,0.3774836465317323
1602_14008,2022,0.972065790161151
1606_14059,2000,0.6512566608149262
1606_14059,2003,0.9959302875902091
1606_14059,2004,0.9838803955962405
1611_64864,2000,0.3720328494783317
1611_64864,2003,0.4759744441933015
1611_64864,2004,0.10939432088432954
1611_64864,2005,0.7024045755207788
1611_64864,2006,0.9781175115991709
1611_64864,2008,0.10606215236925787
1611_64864,2009,0.29350950088893124
1611_64864,2010,0.9286936657918763
1611_64864,2011,0.7803515799373986
1611_64864,2014,0.34401330514058825
1611_64864,2015,0.5641804514680915
1611_64864,2016,0.3559465854394399
1611_64864,2017,0.7166414949521586
1613_18075,2000,0.5843521166885277
1613_18075,2003,0.6705828889433146
1613_18075,2004,0.9200964514006407
1613_18075,2005,0.5142464433067735
1613_18075,2006,0.331002208899125
1613_18075,2008,0.03152386417404196
1613_18075,2009,0.015589813439324751
1613_18075,2010,0.16399882600483628
1613_18075,2011,0.08075002194180714
1613_18075,2014,0.6735326047079546
1613_18075,2015,0.10965266233185422
1613_18075,2016,0.18253537789147045
1613_18075,2017,0.36106689550572635
1613_18075,2020,0.8934023120753147
1613_18075,2021,0.31043391874270776
1613_18075,2022,0.3955612457758396
1618_38746,2000,0.7213680390850915
1618_38746,2003,0.8053389258971342
1618_38746,2004,0.5784013940240099
1618_38746,2005,0.6811281590841548
1618_38746,2006,0.8027403909755422
1618_38746,2008,0.03851200417939127
1618_38746,2009,0.19298523860721195
1618_38746,2010,0.7994952909882185
1618_38746,2011,0.9248945283818751
1618_38746,2014,0.6498837156375883
1618_38746,2015,0.7709505714279331
1618_38746,2016,0.27435258281144115
1618_38746,2017,0.9844060522233756
1618_38746,2020,0.9051320608791698
1618_38746,2021,0.7454452777053489
1618_38746,2022,0.6189559687574713
1619_62770,2000,0.0225963343634632
1619_62770,2003,0.165935664961549
1619_62770,2004,0.2482952397684134
1619_62770,2005,0.2110225940589342
1632_60871,2000,0.21522990469889192
1632_60871,2003,0.17642324769699747
1632_60871,2004,0.15102520797048202
1632_60871,2005,0.14712958101544493
1632_60871,2006,0.9555800943474256
1632_60871,2008,0.06028895311373661
1632_60871,2009,0.07249723910050865
1632_60871,2010,0.14873988908050184
1632_60871,2011,0.013935773685853414
1632_60871,2014,0.0978098420078507
1632_60871,2015,0.08898414676726174
1632_60871,2016,0.2563666679143459
1632_60871,2017,0.058612439598310084
1632_60871,2020,0.08429456279214786
1632_60871,2021,0.10422173004963697
1632_60871,2022,0.02180384826232795
1633_14198,2000,0.9895759619792107
1633_14198,2003,0.2643034938732536
1633_14198,2004,0.15848530955286488
1633_14198,2005,0.2947586087986197
1633_14198,2006,0.5996482148443816
1633_14198,2008,0.22605772284947545
1633_14198,2009,0.2454775087622023
1633_14198,2010,0.015089323810433264
1633_14198,2011,0.010413410901226272
1633_14198,2014,0.8860895464713269
1633_14198,2015,0.06785409708294377
1633_14198,2016,0.34091845154627687
1634_14219,2000,0.09983913257487398
1634_14219,2003,0.30748649634031067
1634_14219,2004,0.3566650114719614
1634_14219,2005,0.48170673722332347
1634_14219,2006,0.9978607226555801
1634_14219,2008,0.30038078408731006
1634_14219,2009,0.93026318792864
1634_14219,2010,0.6889480158907157
1634_14219,2011,0.0775054558059215
1635_14227,2000,0.20649742095990775
1635_14227,2003,0.28788697486801484
1635_14227,2004,0.25241323968963825
1635_14227,2005,0.322710812802399
1635_14227,2006,0.5775562382665805
1635_14227,2008,0.19356535998375002
1635_14227,2009,0.11214394168865771
1635_14227,2010,0.1571332197171137
1635_14227,2011,0.2609201969072462
1641_14286,2000,0.993885020891695
1641_14286,2003,0.5387618871241735
1641_14286,2004,0.8893778223208242
1641_14286,2005,0.9667780866663276
1641_14286,2006,0.9142815904974094
1642_87119,2000,0.6579928018657883
1642_87119,2003,0.9405182167133329
1650_29073,2000,0.5869921832380415
1650_29073,2003,0.9321994854211773
1651_14323,2000,0.390570738364553
1651_14323,2003,0.12008233683885938
1651_14323,2004,0.2303835515064946
1651_14323,2005,0.48137643998599666
1651_14323,2006,0.21794679558735142
1655_45583,2000,0.45599098631495727
1655_45583,2003,0.12588992372713026
1655_45583,2004,0.21322124562664635
1655_45583,2005,0.3398485715205153
1655_45583,2006,0.5500363478851312
1659_83112,2000,0.8204362967864232
1659_83112,2003,0.9126819979029254
1659_83112,2004,0.9972823075593261
1659_83112,2005,0.2411326187593158
1659_83112,2006,0.7400025630490339
1659_83112,2008,0.4708089726674036
1659_83112,2009,0.23822113856353444
1659_83112,2010,0.3028488042882227
1659_83112,2011,0.2851677699239038
1659_83112,2014,0.4100866715577549
1659_83112,2015,0.22476348974123062
1659_83112,2016,0.5294089599954366
1659_83112,2017,0.12594612518542958
1659_83112,2020,0.38936573654790363
1659_83112,2021,0.4598809373249475
1659_83112,2022,0.392591664415355
1661_29102,2000,0.3698955348376539
1661_29102,2003,0.45126614631199335
1661_29102,2004,0.6274977513335633
1661_29102,2005,0.7160093999876647
1661_29102,2006,0.34779963657158797
1661_29102,2008,0.064420292362945
1661_29102,2009,0.07393236744738463
1661_29102,2010,0.2588350155502369
1661_29102,2011,0.0942063030475554
1661_29102,2014,0.05801796628541622
1661_29102,2015,0.03221660767679968
1661_29102,2016,0.14525130406261477
1661_29102,2017,0.6686104997731576
1661_29102,2020,0.21400343108660447
1661_29102,2021,0.25280783383621896
1661_29102,2022,0.3049387132370379
1663_59184,2000,0.8236483716629438
1663_59184,2003,0.7083764081929267
1663_59184,2004,0.1657704951171609
1663_59184,2005,0.09189131362520464
1663_59184,2006,0.553803866507409
1669_77828,2000,0.8894668729914246
1669_77828,2003,0.41432865927162343
1669_77828,2004,0.9386462421502093
1669_77828,2005,0.8970577303889581
1669_77828,2006,0.8662403884744794
1677_29145,2000,0.9944848616747035
1677_29145,2003,0.13415810871428158
1677_29145,2004,0.24547775615743928
1677_29145,2005,0.10769659332152326
1677_29145,2006,0.26936502269772267
1678_39490,2000,0.4820587506559918
1678_39490,2003,0.9314373292833287
1678_39490,2004,0.6326124811323581
1678_39490,2005,0.16960364281534723
1678_39490,2006,0.5151862827131523
1678_39490,2008,0.024773012125754224
1678_39490,2009,0.04224499640469881
1678_39490,2010,0.03115265451404603
1678_39490,2011,0.018847672321591236
1678_39490,2014,0.02489036572263581
1678_39490,2015,0.1410000237168707
1678_39490,2016,0.5502275298894173
1678_39490,2017,0.1576057912992559
1678_39490,2020,0.4097765519804343
1678_39490,2021,0.11369092133670933
1678_39490,2022,0.3673095291099009
1682_78231,2000,0.8715769521915493
1682_78231,2003,0.8740656142435811
1682_78231,2004,0.8615925024792975
1682_78231,2005,0.394640668894536
1682_78231,2006,0.7459901493292189
1682_78231,2008,0.2002201393280998
1682_78231,2009,0.19930263235098455
1682_78231,2010,0.23907251168633925
1682_78231,2011,0.06777404410095034
1686_14526,2000,0.5895461322543738
1686_14526,2003,0.09175540108195301
1686_14526,2004,0.16746006849109651
1686_14526,2005,0.16807195424520338
1686_14526,2006,0.3056785352592317
1686_14526,2008,0.06400165507138078
1686_14526,2009,0.04243662325337594
1686_14526,2010,0.18625096524864848
1686_14526,2011,0.08895954715422427
1686_14526,2014,0.11371759978472284
1686_14526,2015,0.19072622360124902
1686_14526,2016,0.30346645524845395
1686_14526,2017,0.5339585030766607
1686_14526,2020,0.5897354163643184
1686_14526,2021,0.24072738846390385
1686_14526,2022,0.03795618669457623
1690_14593,2000,0.1520648140253189
1690_14593,2003,0.1757171752535085
1690_14593,2004,0.21663568288632107
1690_14593,2005,0.2841834905125197
1690_14593,2006,0.480486235554328
1690_14593,2008,0.06578313983264839
1690_14593,2009,0.05453043166409366
1690_14593,2010,0.11568164594676233
1690_14593,2011,0.12956845855703658
1690_14593,2014,0.015244702278812472
1690_14593,2015,0.1071346248943913
1690_14593,2016,0.6500834499014003
1690_14593,2017,0.42605101084508346
1690_14593,2020,0.8699251887681522
1690_14593,2021,0.019406617984369268
1690_14593,2022,0.02660621037513966
1704_14702,2000,0.14520458632158462
1704_14702,2003,0.4071967861189293
1704_14702,2004,0.07232522730580226
1704_14702,2005,0.04240307573123536
1704_14702,2006,0.46701612520678326
1704_14702,2008,0.018273050656505863
1704_14702,2009,0.04745761203127752
1704_14702,2010,0.10629398859006167
1704_14702,2011,0.07978987486832212
1704_14702,2014,0.02697952624968336
1704_14702,2015,0.0728276786355434
1704_14702,2016,0.4320273388603021
1704_14702,2017,0.22923287851751073
1704_14702,2020,0.054944406682588154
1704_14702,2021,0.08927710522900967
1704_14702,2022,0.03302073071873968
1706_11581,2000,0.9218665413792008
1706_11581,2003,0.1843283072300943
1706_11581,2004,0.17629893073567415
1706_11581,2005,0.27909401624740793
1706_11581,2006,0.12476585127077344
1706_11581,2008,0.19766293598309925
1706_11581,2009,0.05544544448716748
1706_11581,2010,0.13944757813482034
1706_11581,2011,0.027294559023153142
1706_11581,2014,0.11991466839593268
1706_11581,2015,0.044526191069490406
1706_11581,2016,0.066048367678744
1706_11581,2017,0.20155214153093137
1706_11581,2020,0.3414933734912108
1706_11581,2021,0.16609898896337427
1706_11581,2022,0.24421975354180392
1712_14761,2000,0.9688914572130735
1712_14761,2004,0.9837427180943767
1712_14761,2005,0.589175467255013
1712_14761,2006,0.9909950119004169
1712_14761,2008,0.7946989829248869
1712_14761,2009,0.39015458460788544
1712_14761,2010,0.19439167264777912
1712_14761,2011,0.5727586244163236
1712_14761,2014,0.34368761988362584
1712_14761,2015,0.018608232537981828
1712_14761,2016,0.11934597921183898
1712_14761,2017,0.4703062608226187
1712_14761,2020,0.19795899442591436
1722_10516,2000,0.8070166182177271
1722_10516,2003,0.14563422568046458
1722_10516,2004,0.24663867676222428
1722_10516,2005,0.16883003285607945
1722_10516,2006,0.7397277963888617
1722_10516,2008,0.26683789564453053
1722_10516,2009,0.10848651831062583
1722_10516,2010,0.10818925496848697
1722_10516,2011,0.025960233811599953
1722_10516,2014,0.18369268925856452
1722_10516,2015,0.14739805889608537
1722_10516,2016,0.7656598730318124
1722_10516,2017,0.6632011138463911
1722_10516,2020,0.5618445921238946
1722_10516,2021,0.2478747701554571
1722_10516,2022,0.4068998738552786
1728_14868,2000,0.41371346107908025
1728_14868,2003,0.43950501682789633
1728_14868,2004,0.7166448628237658
1728_14868,2005,0.25078721737831566
1728_14868,2006,0.5712620615188216
1728_14868,2008,0.3120249471198735
1728_14868,2009,0.053443435028090125
1728_14868,2010,0.01481421541332728
1728_14868,2011,0.1571550324307165
1743_77595,2000,0.2936165126377819
1743_77595,2003,0.3983377087089297
1743_77595,2004,0.014847031790574228
1743_77595,2005,0.35741175024779803
1743_77595,2006,0.10333729928548796
1743_77595,2008,0.17886828280549505
1743_77595,2009,0.4236933485749098
1743_77595,2010,0.09452172558387184
1743_77595,2011,0.04124362707694662
1743_77595,2014,0.14846057703973592
1743_77595,2015,0.11124836999016396
1743_77595,2016,0.2750353979064851
1743_77595,2017,0.26434435585540295
1743_77595,2020,0.13758940199404657
1743_77595,2021,0.010238121664443933
1743_77595,2022,0.02823268916724253
1762_19692,2000,0.9656381789138294
1766_15035,2000,0.4478600765650168
1773_29209,2000,0.0476344362507396
1773_29209,2003,0.11065357265991971
1773_29209,2004,0.06359990830689677
1773_29209,2005,0.03254800653081691
1773_29209,2006,0.40407802670463977
1773_29209,2008,0.09359910236212143
1773_29209,2009,0.023173071084858443
1773_29209,2010,0.1072890227188813
1773_29209,2011,0.024392015139315548
1773_29209,2014,0.02642961667659971
1773_29209,2015,0.19517462940798247
1773_29209,2016,0.13449790877206014
1773_29209,2017,0.04775947463694519
1773_29209,2020,0.0881950916909654
1773_29209,2021,0.05654127960924482
1773_29209,2022,0.060586468225471646
1781_31472,2000,0.6356264385461456
1783_15203,2000,0.8703461641508419
1783_15203,2003,0.9960595978415614
1783_15203,2004,0.8580375220237072
1783_15203,2005,0.74859088341592
1783_15203,2006,0.9970714395388292
1783_15203,2008,0.31575150235497773
1783_15203,2009,0.3764814103662666
1783_15203,2010,0.2864983559498927
1783_15203,2011,0.2770759586844457
1783_15203,2014,0.5649087701235556
1783_15203,2015,0.9502335738025198
1783_15203,2016,0.6353246556298915
1783_15203,2017,0.30572297493071443
1783_15203,2020,0.42229351490711264
1783_15203,2021,0.6118407959856973
1783_15203,2022,0.9756670513293143
1794_24272,2000,0.2712332046074146
1794_24272,2003,0.24748050333734095
1794_24272,2004,0.19748894478074708
1794_24272,2005,0.19286064982133888
1794_24272,2006,0.14365163082662147
1794_24272,2008,0.47848677340082124
1794_24272,2009,0.012953904006405614
1794_24272,2010,0.08854796382605046
1794_24272,2011,0.020849746384913104
1794_24272,2014,0.13621023435554824
1794_24272,2015,0.05267559465186422
1794_24272,2016,0.19051494818555337
1794_24272,2017,0.11051935709409633
1794_24272,2020,0.13993547344475132
1794_24272,2021,0.045736667900872385
1794_24272,2022,0.1555123558421171
1820_15537,2000,0.49848685654716485
1820_15537,2003,0.27369402544666876
1820_15537,2004,0.9999799893235625
1820_15537,2005,0.9992369006731278
1820_15537,2006,0.8203820733281437
1820_15537,2008,0.29262763667771663
1820_15537,2009,0.9483484101722733
1820_15537,2010,0.3186065053883588
1820_15537,2011,0.3614905148894776
1820_15537,2014,0.42856292703399945
1820_15537,2015,0.9064719395923807
1820_15537,2016,0.7659752394722135
1820_15537,2017,0.786105046122784
1820_15537,2020,0.8363545376735473
1820_15537,2021,0.41763630594929435
1820_15537,2022,0.6502360176067885
1823_15457,2000,0.8981941770815332
1823_15457,2003,0.8931733071398069
1823_15457,2004,0.7029612385544164
1823_15457,2005,0.47335966915294214
1823_15457,2006,0.2977614913476174
1823_15457,2008,0.0576775487302732
1823_15457,2009,0.3649329288760609
1823_15457,2010,0.0505305822639559
1823_15457,2011,0.464948648523991
1823_15457,2014,0.5408126849080765
1823_15457,2015,0.5421108853655139
1823_15457,2016,0.4756788509396671
1823_15457,2017,0.14930701214123
1823_15457,2020,0.2769873376654718
1823_15457,2021,0.6740905556198047
1823_15457,2022,0.5289474871545103
1837_15553,2000,0.9580109124827328
1837_15553,2003,0.21398693612523667
1837_15553,2004,0.2001375012319747
1837_15553,2005,0.19815526368452296
1837_15553,2006,0.22180026569284828
1837_15553,2008,0.024927828863076318
1837_15553,2009,0.03428058309133353
1837_15553,2010,0.048019363623678535
1837_15553,2011,0.07880307624809801
1837_15553,2014,0.4939282930773008
1837_15553,2015,0.05732753366406007
1860_15721,2000,0.37799652729696787
1860_15721,2003,0.4638249191795414
1860_15721,2004,0.7705736729090854
1860_15721,2005,0.1531927205041992
1860_15721,2006,0.6419111665039314
1860_15721,2008,0.12488715567259556
1860_15721,2009,0.03692107191862393
1860_15721,2010,0.034850978750091466
1860_15721,2011,0.025211478897148032
1860_15721,2014,0.4683431095414071
1860_15721,2015,0.1821960577145615
1860_15721,2016,0.13011269179463725
1864_68830,2000,0.14235101874917855
1864_68830,2003,0.14449529827557916
1864_68830,2004,0.7741474263705529
1864_68830,2005,0.5517138700868598
1864_68830,2006,0.22524240495074366
1864_68830,2008,0.13825312768323594
1864_68830,2009,0.12623573561419144
1864_68830,2010,0.034574174848347794
1864_68830,2011,0.11083937929337673
1864_68830,2014,0.32411796921157066
1864_68830,2015,0.1285524884595749
1864_68830,2016,0.5324482074062662
1864_68830,2017,0.1582025492153848
1864_68830,2020,0.4278158532815909
1864_68830,2021,0.289292157633532
1864_68830,2022,0.7192772680478972
1866_15748,2000,0.28453715039777017
1866_15748,2003,0.9678969955180724
1866_15748,2004,0.5638971922955816
1878_85631,2000,0.04857340956222822
1878_85631,2003,0.10449584223644504
1878_85631,2004,0.07784775201762073
1878_85631,2005,0.9833791945528678
1878_85631,2006,0.17590094103988385
1878_85631,2008,0.2364889321634489
1878_85631,2009,0.05100279930740659
1878_85631,2010,0.02581724378388872
1878_85631,2011,0.061370810820013166
1878_85631,2014,0.02640262531249138
1878_85631,2015,0.2965412690125271
1878_85631,2016,0.1884605048071647
1878_85631,2017,0.22556322746461133
1878_85631,2020,0.048546095254758614
1878_85631,2021,0.08727856521359967
1878_85631,2022,0.07323274427826454
1884_29787,2006,0.9383776869547014
1884_29787,2008,0.06239207142773262
1884_69542,2000,0.6334413255854163
1884_69542,2003,0.9435674412594637
1884_69542,2004,0.9967562486209592
1891_44644,2000,0.24631362638104248
1891_44644,2003,0.19774251341266125
1891_44644,2004,0.16109666609706053
1891_44644,2005,0.9720832755969762
1891_44644,2006,0.5074085253324441
1891_44644,2008,0.05299152872333135
1891_44644,2009,0.09770440499254363
1891_44644,2010,0.02102477427935523
1891_44644,2011,0.03182093730635405
1891_44644,2014,0.037984547912856104
1891_44644,2015,0.050390414068534284
1891_44644,2016,0.12950807206331472
1891_44644,2017,0.012035010605119578
1891_44644,2020,0.42099313968633045
1891_44644,2021,0.07601091287296236
1891_44644,2022,0.030312701411673748
1902_15991,2000,0.546294189478544
1902_15991,2003,0.5522638412780428
1902_15991,2004,0.6677354529464787
1902_15991,2005,0.9000188635923969
1902_15991,2006,0.9932742250784081
1906_16030,2000,0.9856827081126566
1906_16030,2003,0.08497088317035717
1906_16030,2004,0.26792955446258504
1906_16030,2005,0.1221085159967984
1906_16030,2006,0.029995892621891285
1906_16030,2008,0.14341855968006456
1906_16030,2009,0.027068559810928372
1906_16030,2010,0.03612273821561662
1906_16030,2011,0.5683432692026864
1906_16030,2014,0.8898324282614847
1906_16030,2015,0.3983960275778323
1906_16030,2016,0.1123678488958364
1906_16030,2017,0.9187870190672102
1913_44601,2000,0.15761256378017474
1913_44601,2003,0.4365304029416244
1913_44601,2004,0.20991939309344287
1913_44601,2005,0.11871065523346824
1913_44601,2006,0.08403616722899332
1913_44601,2008,0.06287216829917885
1913_44601,2009,0.15258950510931457
1913_44601,2010,0.04312046509934997
1913_44601,2011,0.02894660761373724
1913_44601,2014,0.07487325396027444
1913_44601,2015,0.008149944848300339
1913_44601,2016,0.4180939474409707
1913_44601,2017,0.011731789477898436
1913_44601,2020,0.20735392610840908
1913_44601,2021,0.04941319552743284
1913_44601,2022,0.007940207722386239
1914_80073,2000,0.5118932657660331
1914_80073,2003,0.20220647662537228
1914_80073,2004,0.33174986473143997
1914_80073,2005,0.5901805414561726
1919_27684,2000,0.21697043266129112
1919_27684,2003,0.16238823647902312
1919_27684,2004,0.018216661379146903
1919_27684,2005,0.06762381061056011
1919_27684,2006,0.3805545018665295
1919_27684,2008,0.1701917883960259
1919_27684,2009,0.04984135591690464
1919_27684,2010,0.09835078179351242
1919_27684,2011,0.03839845481966997
1919_27684,2014,0.032804670982669815
1919_27684,2015,0.01182991705263603
1919_27684,2016,0.22952393076052258
1919_27684,2017,0.09227148596346613
1919_27684,2020,0.09138834483244673
1919_27684,2021,0.27313001621602384
1919_27684,2022,0.0610258709983964
1920_40416,2000,0.7565841719816739
1920_40416,2003,0.8957245055593945
1920_40416,2004,0.5959980803391411
1920_40416,2005,0.21944673277785076
1920_40416,2006,0.6350556162501217
1920_40416,2008,0.1102627927615244
1920_40416,2009,0.24794517582411124
1920_40416,2010,0.07674768519113784
1920_40416,2011,0.11367435419578853
1920_40416,2014,0.9170984133806417
1920_40416,2015,0.08700819970408613
1920_40416,2016,0.8849329784648697
1920_40416,2017,0.7883356098666467
1926_16126,2000,0.5704212766409535
1926_16126,2003,0.8913266542390542
1926_16126,2004,0.7764566663322308
1926_16126,2005,0.5941002111540723
1926_16126,2006,0.6026884357211434
1926_16126,2008,0.04327593597795509
1926_16126,2009,0.0681791337455443
1926_16126,2010,0.38739079123126885
1926_16126,2011,0.055867510212601834
1926_16126,2014,0.399179972309992
1926_16126,2015,0.010896613681395939
1926_16126,2016,0.10282887537570606
1926_16126,2017,0.6347737507528817
1926_16126,2020,0.2159296806654939
1926_16126,2021,0.05943834125075431
1926_16126,2022,0.03333219625004524
1932_59504,2000,0.8182445263663642
1932_59504,2003,0.8123456752868425
1932_59504,2004,0.3940150134657676
1932_59504,2005,0.22350323840871844
1932_59504,2006,0.20347538909356033
1932_59504,2008,0.13194346401316748
1932_59504,2009,0.1781175269237254
1932_59504,2010,0.022762762008333826
1932_59504,2011,0.018057479295319978
1932_59504,2014,0.1604588780632148
1932_59504,2015,0.054562995100789546
1932_59504,2016,0.7048841796414111
1932_59504,2017,0.6721475658919777
1932_59504,2020,0.8769470221749951
1932_59504,2021,0.552355061511788
1932_59504,2022,0.8806167611126362
1943_65496,2000,0.09121803653674554
1945_83980,2000,0.6357932517540825
1945_83980,2003,0.4125461269872319
1945_83980,2004,0.31816215908803014
1945_83980,2005,0.792217857747263
1949_56856,2000,0.8327969407070838
1949_56856,2003,0.3877906450954922
1949_56856,2004,0.9238038934222415
1949_56856,2005,0.39171871180509865
1949_56856,2006,0.9461736357576503
1949_56856,2008,0.7319822167115804
1949_56856,2009,0.15015515347702513
1949_56856,2010,0.9307223023456027
1949_56856,2011,0.7881151157821895
1949_56856,2014,0.5753316134563914
1949_56856,2015,0.7909305015381092
1949_56856,2016,0.9239931253796818
1949_56856,2017,0.07992195767519705
1949_56856,2020,0.20059925845789772
1949_56856,2021,0.48691724617094456
1949_56856,2022,0.04752503555348775
1951_16249,2006,0.03928651719515497
1951_16249,2008,0.03453808604323105
1951_16249,2009,0.6678016395280931
1951_16249,2010,0.8999730880180229
1951_16249,2011,0.3118821426921582
1951_16249,2014,0.825551955398209
1956_85711,2000,0.9975588804851006
1968_53110,2000,0.244322827106221
1968_53110,2003,0.9999806347851453
1968_53110,2004,0.9219491237526434
1968_53110,2005,0.3413449790211125
1968_53110,2006,0.20474170699520367
1968_53110,2008,0.18124337308130123
1968_53110,2009,0.19349219210924595
1968_53110,2010,0.16450062035933954
1968_53110,2011,0.0706584974168043
1968_53110,2014,0.7083798996133788
1968_53110,2015,0.1234580032611775
1968_53110,2016,0.9299166681217315
1968_53110,2017,0.7886769168885295
1968_53110,2020,0.1501794275642474
1968_53110,2021,0.0702874632191618
1968_53110,2022,0.006605823556422807
1969_85754,2000,0.3603063462819752
1969_85754,2003,0.9777085034685807
1969_85754,2004,0.7488525722983685
1971_62797,2000,0.9937287248052662
1971_62797,2003,0.9663375485936764
1971_62797,2004,0.47118662286238877
1971_62797,2005,0.30513587055666413
1974_52484,2000,0.9433726240365324
1974_52484,2003,0.8254829257575709
1974_52484,2004,0.3964837866387366
